acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.871,['Hemant Kumar'],0.236,199173,0.232,0,5CRoVakIbrtvzTmSIfyOIA,0.000827,3,0.2,-9.423,1,Ei Aandhare Nai Path,0,1947-12-31,0.0315,138.695,0.166,1947
0.29,['Rosanne Cash'],0.832,240800,0.278,0,5DqobQrtpl1Qaq81dcwojF,4.8E-05,10,0.102,-13.144,1,Runaway Train,1,1947,0.0396,119.032,0.643,1947
0.992,['Master Krishnarao'],0.711,163463,0.283,0,5DtrqaQXUQgUYzjVp3QI3F,0.0077,6,0.226,-9.505,1,Kudrat Ki Hai Badhai,0,1947-12-31,0.397,111.786,0.814,1947
0.995,['Suraiya'],0.35,187667,0.124,0,5EkXNFOH9AOLahDMb78o5p,0.833,11,0.188,-15.613,0,Bigdi Huyi Taqdeer Banai Nahin Jati,0,1947-12-01,0.0433,75.436,0.665,1947
0.982,['Alberto Rabagliati'],0.415,191959,0.228,0,5FDGcgEabZADDgbom6xLIP,0.889,8,0.247,-15.09,1,Ho Perduto I Tuoi Baci,0,1947-06-17,0.051,127.798,0.382,1947
0.987,"['Rajkumari', 'Patanjali']",0.429,187975,0.122,0,5FEkV9YybIn4k7QJKLhUcV,0.62,1,0.536,-13.745,1,Main Kya Karoon Koi Bataye,0,1947-12-31,0.0511,133.436,0.242,1947
0.976,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.104,452093,0.0347,0,5FEo8XGhuXFKQcBQ2vFNxM,0.933,5,0.0778,-26.43,1,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": II. Andante cantabile",0,1947,0.0411,85.494,0.0533,1947
0.99,['Amirbai Karnataki'],0.63,169300,0.213,0,5FG0tWautf0Xwx2FYAbUfE,0.0193,6,0.117,-6.416,1,Dekhoji Dekho Aaya Mausam Bahar Ka,0,1947-12-31,0.446,181.08,0.748,1947
0.989,['S. Varalakshmi'],0.498,131200,0.317,0,5Gr3pnsjjs8g0h6mVQmXU9,0.00839,10,0.153,-8.663,1,Chandhamama,0,1947-12-31,0.113,88.651,0.575,1947
0.871,['Hubert Fol'],0.602,175547,0.317,0,5Gz6HV1CydI0a9H1tIbWM9,0.0011,5,0.232,-9.419,1,I’ve Got Be-Bop,0,1947,0.0315,139.685,0.818,1947
0.805,['Gene Autry'],0.838,150160,0.354,0,5H8SQT3GcZs1Pug0sMXTEY,0,1,0.301,-12.85,1,Here Comes Santa Claus (Right Down Santa Claus Lane),0,1947,0.0369,96.638,0.976,1947
0.991,['Sushila Rani'],0.547,192708,0.292,0,5HZ96ibAPeFGG7HaNfXzdO,0.804,3,0.168,-8.747,1,Nanhi Nanhi Boondiya Re,0,1947-12-31,0.249,179.571,0.8,1947
0.982,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.398,328960,0.0879,0,5HfKzAG2hv1N6sY0C2P0Zi,0.937,7,0.147,-20.669,1,"Serenade No. 9 in D Major, K. 320 ""Posthorn"": IV. Rondeau. Allegro ma non troppo",0,1947,0.0432,91.054,0.379,1947
0.992,['Sudha Mukherjee'],0.297,193267,0.14,0,5HlRXdgrdzlRrKe4hjEdZ8,0.167,2,0.11,-15.733,0,Ami Sraban Akashe Oi,0,1947-12-01,0.035,107.733,0.125,1947
0.776,['Bernard Herrmann'],0.235,56159,0.037,0,5HrdBq87x1vBlHy3aDhgKO,0.0133,11,0.189,-22.959,1,The Reading,2,1947,0.0367,102.348,0.284,1947
0.995,['Supriti Ghosh'],0.496,186613,0.0439,0,5HuSVW7CGwvNZDhENL1rgl,0.128,2,0.112,-17.941,1,Himer Raate Oi Gaganer,0,1947-12-01,0.0546,68.625,0.376,1947
0.782,"['Amilcare Ponchielli', 'Giuseppe Patanè', 'Hungarian State Orchestra']",0.253,337880,0.112,0,5IHhGdy3geX2754tPwJGQJ,0.651,4,0.119,-21.903,1,"Dance Of The Hours From ""La Gioconda""",2,1947,0.0424,85.91,0.175,1947
0.995,['Indrabadan Bhatt'],0.674,187745,0.212,0,5IPbTEKEOa0E09at4CxjpL,0.124,0,0.17,-11.368,1,Gori Re Ab Dil Ka Lagana Chhod,0,1947-12-31,0.317,60.591,0.822,1947
0.992,['Zeenat Begum'],0.38,158507,0.318,0,5J5nIKOdii394BUeMsplOA,0.0938,0,0.142,-12.737,1,Kaliyon Ko Masalne Aaye Hai,0,1947-01-01,0.0383,67.697,0.705,1947
0.945,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.303,285867,0.137,0,5JBpSoJG7eS202d4pWbJ2v,0.899,7,0.291,-14.866,1,"Symphony No. 41 in C Major, K. 551 ""Jupiter"" (1955 Mono Version): III. Menuetto. Allegretto",0,1947,0.0349,150.284,0.428,1947
0.971,['Zohrabai Ambalawali'],0.498,210936,0.384,0,5KH515l47AKM7mhmOQEAyS,0.0003,0,0.241,-6.137,1,Main Nainon Ka Sawan Bulane Chali,0,1947-12-31,0.036,121.008,0.708,1947
0.995,['Supriti Ghosh'],0.554,182493,0.219,0,5KInJbvIiHbIReI4ZgpBqM,0.375,11,0.153,-14.212,1,Chander Hasir Bandh Bhengechhe,0,1947-12-01,0.0342,85.477,0.437,1947
0.381,['Orquesta Tejada'],0.438,184570,0.333,0,5KZwSHZuxUhZtqqyyty8kU,0.00315,7,0.531,-13.643,1,Boda en Hawai - Remastered,0,1947-01-12,0.0286,95.759,0.636,1947
0.894,"['Richard Rodgers', 'Eileen Farrell', 'Luther Henderson', 'Luther Henderson Orchestra']",0.394,148747,0.13,0,5KpQFXqpKEN8nJb3Sgwfcg,0.000207,1,0.0941,-18.197,1,Glad to be Unhappy - Remastered,0,1947,0.0389,105.221,0.377,1947
0.875,"['Pablo de Sarasate', 'Isaac Stern']",0.481,252627,0.146,0,5L2pOvUXzM0D4ZE4sQn0c5,0.0737,9,0.0559,-21.899,0,"Caprice basque, Op. 24",0,1947,0.0546,113.279,0.262,1947
0.926,"['Wolfgang Amadeus Mozart', 'Cleveland Orchestra', 'Louis Lane']",0.424,586133,0.0954,0,5Lx6o9G9WURIz21UB1f23l,0.536,2,0.272,-21.327,1,"Divertimento No. 17 in D Major, K. 334: VI. Rondo. Allegro",0,1947,0.0416,121.355,0.398,1947
0.923,['T. R. Mahalingam'],0.666,66973,0.47,0,5MPqWXII2MGE7a8HRepvMk,0.184,0,0.245,-11.891,1,Viduthalai,0,1947-12-31,0.0785,106.625,0.971,1947
0.993,['Amirbai Karnataki'],0.486,171979,0.0964,0,3rY7KLz9QnJBSkzR7Bec0L,0.101,11,0.291,-10.16,0,Khoyi Khoyi Aankhen Hai,0,1948-12-31,0.0952,70.153,0.483,1948
0.932,"['Igor Stravinsky', 'New York Philharmonic']",0.31,138773,0.151,0,3rrzeIArTA12BqE8YReXVK,0.0025,7,0.132,-18.292,1,Four Norwegian Moods: IV. Cortège,0,1948,0.0397,178.857,0.453,1948
0.974,['Lalita Dewoolkar'],0.619,176491,0.198,0,3rvLQrF77YhNazzm1Mi84P,2.64E-05,2,0.151,-8.224,1,Bata Do Koi Hai Duniya Nazar Men Nai,0,1948-12-31,0.107,176.448,0.961,1948
0.991,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']",0.307,79240,0.552,0,3ryuNNE8z7malfO5jossWa,0.913,5,0.161,-13.047,1,Le Sacre du Printemps / Part 1: L'Adoration de la Terre: 3. Jeu du rapt,0,1948-01-01,0.0595,98.544,0.35,1948
0.98,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.091,252773,0.0325,0,3sUbtDseMFmjyR49Qea0U3,0.875,11,0.0982,-28.868,1,The Firebird Suite: Rondo (Khorovod) - Revised 1945 Version,0,1948,0.0399,83.639,0.038,1948
0.995,['Sunetra'],0.464,203186,0.0635,0,3scLAq375cM03TytxRDcoJ,0.185,0,0.118,-12.242,1,Rani Se Bhikharan Ban Gai Re,0,1948-12-31,0.162,76.431,0.73,1948
0.87,"['Robert Schumann', 'NBC Symphony Orchestra', 'Bruno Walter']",0.268,255467,0.187,0,3shsw6qCjt5iulgGIAnaMy,0.769,5,0.294,-14.276,1,"Symphony No. 4 in D Minor, Op. 120 (1851 Version): III. Scherzo: Lebhaft",0,1948,0.0399,85.056,0.346,1948
0.996,['V. S. Jog'],0.567,170593,0.193,0,3swch2TllILH2ZS1LvePIY,0.621,4,0.268,-13.338,1,Beet Gaya Prabhu Ram Ka Raj Re,0,1948-01-01,0.147,65.829,0.565,1948
0.988,['Pannalal Bhattacharya'],0.45,180187,0.211,0,3t9ijluk5GaHnribvrtt5Z,0.0233,1,0.15,-14.044,1,Tumi To Jano Na,0,1948-12-01,0.033,74.058,0.513,1948
0.956,['Yves Montand'],0.554,202933,0.152,0,3tWMiJzr9GkIfYxGbpZbvt,3.25E-06,4,0.0996,-15.563,1,Les Cireurs De Souliers De Broadway,0,1948-01-01,0.12,139.942,0.316,1948
0.993,['Saroj Velinkar'],0.597,188424,0.278,0,3tcazUqieZIhPOAGdbhpmY,8.28E-06,8,0.125,-12.015,0,He Krishna Murari,0,1948-12-31,0.0373,105.2,0.54,1948
0.934,"['Doris Day', 'Paul Weston And His Orchestra']",0.413,203213,0.0677,0,3tlPJpDQjXPdqcanXbVl91,2.41E-05,7,0.142,-18.675,1,Don't Take Your Love from Me (with Paul Weston & His Music From Hollywood),1,1948,0.04,137.511,0.201,1948
0.98,['Saroj Velinkar'],0.649,188233,0.266,0,3u3mlun37o0tK6Wk3QU2fU,4.84E-06,10,0.386,-11.412,1,Tum Murli Shyam Bajao,0,1948-12-31,0.126,68.333,0.902,1948
0.988,['Igor Stravinsky'],0.311,432493,0.093,0,3u46gkxpRpIqzAS7kE5BmH,0.94,2,0.0638,-22.519,1,Octet for Wind Instruments: II. Tema con variazioni,1,1948,0.0433,80.469,0.0712,1948
0.882,"['Ludwig van Beethoven', 'Jascha Heifetz', 'Emanuel Bay']",0.249,65040,0.263,0,3uA5pDNS5S8E6F9ASSoDiV,0.714,9,0.345,-17.297,1,"Sonata No. 1 in D, Op. 12: Variation II",0,1948,0.0481,167.717,0.496,1948
0.919,['Harry Gold & His Pieces Of Eight'],0.672,167853,0.134,0,3uF6yROegFLXIwfCc5s6ft,3.3E-06,4,0.0692,-12.752,0,The Boomba,0,1948,0.0472,89.397,0.627,1948
0.668,"['Igor Stravinsky', 'Michael Tilson Thomas']",0.434,68067,0.553,0,3uKAE01Oyfx4Z5PG44hjxZ,0.953,5,0.184,-17.546,0,Le sacre du printemps (The Rite of Spring): Première partie: L'adoration de la terre (Part I: Adoration of the Earth): Danse de la terre (Dance of the Earth),0,1948,0.039,84.652,0.038,1948
0.923,['Suraiya'],0.406,180507,0.453,0,3uYNoWmbbJCNn6oibGeAuQ,0,8,0.0548,-9.829,1,Mohe Mera Bachpan La De Balma,0,1948-12-31,0.0539,89.014,0.769,1948
0.938,"['Igor Stravinsky', 'Benny Goodman']",0.398,155760,0.0549,0,3vOknmh781XL7VC7sRBMdA,0.0103,0,0.169,-25.42,0,Ebony Concerto: II. Andante,0,1948,0.0373,124.687,0.157,1948
0.863,"['Giacomo Puccini', 'Luis Cobos']",0.203,314067,0.371,0,3vzsCBoyqL9Ihp5MLWHXUE,0.0192,2,0.154,-12.63,1,Turandot: Act III - Nessun dorma - Vocal,0,1948,0.0371,88.415,0.0981,1948
0.867,['Μιχάλης Καλέργης'],0.633,98499,0.48,0,3w8rCQziUSC9DKKQ7PSMM4,0.0159,7,0.32,-8.652,0,Για ιδές το το μαριόλικο,0,1948-01-01,0.0427,109.891,0.96,1948
0.924,['Shamshad Begum'],0.488,189196,0.301,0,3xiF18okO6JGjVclsyiL4T,0.123,9,0.773,-15.046,0,Dar Dar Ki Thokren Hain,0,1948-12-31,0.0334,58.654,0.537,1948
0.97,['Mohammed Farooqui'],0.384,215408,0.261,0,3xlcSzhQDrO3zBwA35Cw56,0.00146,11,0.386,-10.407,0,Kahan Site,0,1948-12-31,0.0372,85.25,0.47,1948
0.938,"['Igor Stravinsky', 'Joseph Szigeti']",0.26,267000,0.123,0,3xtFCBIWQrRAMvHCUBCD4r,0.000297,10,0.126,-17.299,1,Russian Maiden's Song,0,1948,0.0436,85.463,0.384,1948
0.979,"['Igor Stravinsky', 'Charles Rosen', 'Columbia Symphony Orchestra']",0.343,67173,0.0249,0,3yR8xwNvkI7UR2sqnTNFtM,0.899,2,0.146,-27.86,1,Movements for Piano and Orchestra: III. Eighth Note = 72,0,1948,0.0365,135.794,0.116,1948
0.797,"['S. Varalakshmi', 'Ghantasala']",0.549,203400,0.666,0,3yja6GsTml3VDvmAEzKdks,0.000109,9,0.163,-4.634,1,Navodayam,0,1948-12-31,0.0473,143.238,0.881,1948
0.99,['Suraiya'],0.525,200760,0.175,0,3ytUCXdAo24hXFXH5K3wjs,0,0,0.0741,-8.093,1,Din Guzra Raat Aai,0,1948-12-31,0.0434,114.604,0.66,1948
0.993,['Suraiya'],0.346,199160,0.379,0,3yzetYZmlqNwnujugWxgDE,8.33E-05,5,0.513,-8.299,0,Ab Na Kisi Se Kahiyega,0,1948-01-01,0.0328,80.511,0.28,1948
0.988,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.234,284773,0.0752,0,3z5b8UJUZyvwOnfC1Fx432,0.62,7,0.207,-22.325,0,"Sonata No. 1, BWV 1001, in G Minor: Adagio",1,1948,0.0457,96.06,0.234,1948
0.955,"['Igor Stravinsky', 'CBC Symphony Orchestra']",0.319,313267,0.214,0,3z7PSaMG13sSeMYTPzzxaQ,0.122,0,0.0987,-19.197,1,Babel,0,1948,0.0421,130.07,0.139,1948
0.933,['Umm Kulthum'],0.391,354640,0.598,0,3zBN7CglbceFgYCyt7lSSl,0.622,5,0.545,-7.087,0,Haablo Bokra,0,1948-01-01,0.128,96.423,0.74,1948
0.783,"['Ghantasala', 'S. Varalakshmi']",0.436,67627,0.755,0,3zR1UrjOZ4xAcjnetjvAEr,0.00626,1,0.343,-2.513,1,Nerajuthu Paina,0,1948-12-31,0.0662,58.519,0.922,1948
0.994,"['Manik Dadarkar', 'R. Sharma']",0.672,198960,0.25,0,3zYetz7XSuEyoJQRVDXQ5N,0.00826,5,0.529,-9.385,1,Main Chhoti Si Ek Paniharan,0,1948-12-31,0.269,72.169,0.806,1948
0.918,['Pannalal Bhattacharya'],0.723,186080,0.33,0,3zbN5uROiOkve89NznMvBs,0.000351,1,0.125,-11.613,0,Ashar Khela Ei Jibane,0,1948-12-01,0.0324,120.376,0.807,1948
0.987,"['Debabrata Biswas', 'Geeta Sen Naha']",0.492,165893,0.133,0,409z3tV5agscqNhXKkb1VE,0.945,10,0.103,-18.452,1,Anek Diner Shunyata Mor,0,1948-12-01,0.0335,130.55,0.38,1948
0.776,"['Igor Stravinsky', 'Seiji Ozawa']",0.482,107373,0.595,0,40ejfRZp7cTP9NxeGOaImu,0.89,0,0.616,-13.335,1,The Rite of Spring: Part I: The Adoration of the Earth: Games of the Rival Tribes,0,1948,0.0871,86.468,0.497,1948
0.922,['Meena Kapoor'],0.597,172478,0.497,0,40qnujs0Xqh2kl148qlrzr,0.0646,5,0.694,-9.452,0,Boot Polish Karwa Le Babu,0,1948-12-31,0.0318,108.261,0.697,1948
0.827,"['Igor Stravinsky', 'Leonard Bernstein', 'London Symphony Orchestra']",0.276,74093,0.746,0,40yWPv9Qg1stVW54VhgJlz,0.626,4,0.0805,-10.826,0,The Rite of Spring (Scenes of Pagan Russia in two parts): Part One - Adoration of the Earth: Dance of the Earth,0,1948,0.052,139.199,0.0322,1948
0.941,['Candy Johnson'],0.582,175787,0.46,0,41BNaICLSEfMcrCvOVWBeC,0.95,1,0.0811,-13.233,1,Stampin',0,1948-11-15,0.0586,129.684,0.845,1948
0.885,['Μιχάλης Καλέργης'],0.666,100380,0.333,0,41luqZ4nlBlKqhP1MApQdW,0.0519,1,0.556,-10.458,1,Στης μαντζουράνας τον ανθό,0,1948-01-01,0.0857,107.411,0.584,1948
0.947,"['Béla Bartók', 'Concertgebouworkest', 'Eduard van Beinum']",0.309,419400,0.295,0,43fJoZLfHSxi8QWWajrPRw,0.914,7,0.0512,-16.458,1,"Music for Strings, Percussion and Celeste, Sz.106: 4. Allegro molto",0,1948-01-01,0.0427,115.263,0.137,1948
0.948,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet']",0.451,317333,0.181,0,445YqdJAtGkzrZhwCGoirC,0.282,7,0.332,-16.176,1,"Quartet No. 19 in C Major for Strings, K. 465 (""Dissonant""): IV. Allegro",0,1948,0.0435,82.575,0.438,1948
0.95,['Μιχάλης Καλέργης'],0.478,89735,0.263,0,4481ywOMJZLVAB8wUT7xog,1.28E-06,4,0.189,-10.059,1,Ο Λίνγκος ο λεβέντης,0,1948-01-01,0.0751,121.348,0.578,1948
0.993,"['Hemant Kumar', 'Debabrata Biswas', 'Samaresh Roy']",0.53,144707,0.389,0,44RZGmrhNi9mcLki9fR0u2,0.777,3,0.156,-12.668,0,Sabdhan Sabdhan,0,1948-12-01,0.108,71.647,0.766,1948
0.97,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet']",0.457,288720,0.101,0,44VJJJx789rxrwkIKnNRzx,0.127,0,0.252,-17.219,1,"Quartet No. 19 in C Major for Strings, K. 465 (""Dissonant""): III. Menuetto - Allegro",0,1948,0.0417,86.47,0.445,1948
0.992,"['Shankar Dasgupta', 'Geeta Dutt']",0.863,185649,0.362,0,44ev0KtgPwyPHDmeSpwm9C,0.000233,11,0.399,-8.071,0,Sab Nagri Nagri Dhund Phiri,0,1948-12-31,0.2,90.522,0.803,1948
0.993,['Igor Stravinsky'],0.18,217960,0.0847,0,44kgLfCS8Up4GHgBFMb6ZU,0.125,6,0.107,-22.245,0,"Anthem ""The Dove Descending Breaks the Air""",0,1948,0.0454,77.337,0.0339,1948
0.969,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",0.369,125160,0.0552,0,45G1v5SNmv2usJLTx5hzrs,0,4,0.538,-21.826,0,La Bohème: Act I - Chi è là? - Scusi,0,1948,0.0854,83.982,0.128,1948
0.994,"['Shamshad Begum', 'Alauddin']",0.741,168625,0.246,0,45MrcGEduYHjn7MPFJlWCB,0.0247,7,0.234,-7.368,0,Sawan Ke Din Aaye Balma,0,1948-12-31,0.349,130.257,0.878,1948
0.995,['Marlene'],0.683,165956,0.423,0,4642SckZ98yMsJgXYqPiHb,0.896,10,0.292,-10.793,1,Ai! Como Sufro!,0,1948-12-01,0.052,85.156,0.97,1948
0.841,"['Antonín Dvořák', 'New York Philharmonic', 'Bruno Walter']",0.273,341560,0.207,0,46859nMKjAKavCkhbTOl8n,0.719,7,0.202,-14.101,1,"Symphony No. 8 in G Major, Op. 88, B. 163: III. Allegretto grazioso - Molto vivace",0,1948,0.0369,82.45,0.338,1948
0.979,['Nat King Cole Trio'],0.478,165000,0.108,0,46kL1Uzh4xwMXHD6RDqFC9,0.0125,3,0.383,-17.645,1,(Go To Sleep) My Sleepy Head,5,1948,0.0346,78.118,0.397,1948
0.947,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.187,140893,0.00549,0,47B2Jhl1oTq6SRawCWDILS,0.954,3,0.11,-41.06,1,L'Oiseau de feu: Introduction - 1910 version,0,1948,0.0368,111.161,0.0336,1948
0.94,"['Igor Stravinsky', 'Eugene Ormandy']",0.301,77333,0.714,0,47aJi0fjRseILhwcZKHsYe,0.923,5,0.405,-9.871,1,Stravinsky: Le sacre du printemps (The Rite of Spring): Le sacre du printemps: The Adoration of the Earth: Ritual of Abduction,0,1948,0.0641,89.895,0.232,1948
0.979,"['Johann Sebastian Bach', 'Igor Stravinsky', 'CBC Symphony Orchestra']",0.347,77240,0.255,0,47bNznDyAcpd6CgK0aFgUt,0.886,0,0.109,-19.807,1,"Chorale Variations on the Christmas Carol ""Vom Himmel hoch da komm' ich her"", BWV 769: Variation I (In Canone all' Ottava)",0,1948,0.0428,85.911,0.674,1948
0.994,"['John Stafford Smith', 'Igor Stravinsky', 'CBC Symphony Orchestra']",0.311,83093,0.143,0,48U33WgDS5EEUKEhMT9Zwt,0.911,10,0.115,-12.392,1,The Star-Spangled Banner,0,1948,0.0324,85.126,0.471,1948
0.86,"['Igor Stravinsky', 'Woody Herman Orchestra']",0.491,197867,0.144,0,48ZfXROclyHHu05wFWSPx6,0.12,0,0.176,-19.579,1,Ebony Concerto: III. Moderato - Con moto - Moderato - Vivo,0,1948,0.0584,146.929,0.522,1948
0.994,['Igor Stravinsky'],0.666,81667,0.113,0,48dao4XFLsXdZaHllgr24Q,1.35E-05,9,0.0979,-17.865,0,"Four Russian Peasant Songs ""Saucers"" - For Equal Voices with Four Horns: I. On Saints' Days in Chigisakh - Revised 1954 version",0,1948,0.0357,98.673,0.687,1948
0.995,['Mohantara Talpade'],0.753,180035,0.135,0,48oFkoBTcLiYe6jbPDs3H8,0.534,7,0.147,-11.993,1,Humara Ghar Ban Jaye,0,1948-12-31,0.476,126.59,0.827,1948
0.985,"['Igor Stravinsky', 'Esa-Pekka Salonen']",0.387,348240,0.0935,0,48y5n7gGR6GYlDeYTXBXhq,0.942,0,0.058,-19.301,1,Symphony in Three Movements: III. Con moto,0,1948,0.0376,156.966,0.131,1948
0.991,['P. A. Periyanayaki'],0.482,154000,0.348,0,49DQuM0qybIqKljBKa1m04,0.0168,1,0.178,-9.933,1,Jeeviya Bhakkiyame,0,1948-12-01,0.0469,125.281,0.865,1948
0.986,['Igor Stravinsky'],0.635,57933,0.0702,0,49ut84Mt7HKEJgM3A8Mjsx,3.62E-05,11,0.114,-18.189,0,"Four Russian Peasant Songs ""Saucers"" - For Equal Voices with Four Horns: III. The Pike - Revised 1954 version",0,1948,0.0495,97.878,0.605,1948
0.857,"['Igor Stravinsky', 'New York Philharmonic']",0.363,235027,0.388,0,4A3DvEuJ2KRujgqFzkT9mn,0.255,4,0.461,-14.815,0,"Fireworks, Op. 4",0,1948,0.0652,129.367,0.0769,1948
0.984,"['Johannes Brahms', 'Jascha Heifetz']",0.165,480000,0.199,0,4A6zvvCMgm6PZXDgP7WeRE,0.57,3,0.0907,-16.109,1,"Sonata No. 1 in G, Op. 78: Adagio",0,1948,0.0401,81.773,0.0396,1948
0.993,['Nat King Cole Trio'],0.735,167933,0.0737,0,4ARrfT2xr2MV0OuJA61UGF,0.015,5,0.087,-19.076,1,Medley: Nursery Rhymes: Mary Had A Little Lamb/London Bridge/Go In And Out The Window/Pop Goes The Weasel,2,1948,0.0593,86.581,0.434,1948
0.947,"['Igor Stravinsky', 'Robert Heinrich', 'Robert Nagel']",0.507,33467,0.284,0,4BOrq7Au76ohWeBxm7XF1F,0.893,0,0.576,-19.222,0,Fanfare for a New Theatre,0,1948,0.138,173.766,0.564,1948
0.957,['Shamshad Begum'],0.472,195200,0.167,0,4Bw4vd6GjDFMfVgXBWyHih,5.28E-05,11,0.193,-14.413,1,Taqdeer Bani Bankar Bigdi,0,1948-12-01,0.0401,113.628,0.248,1948
0.992,['G. I. Gurdjieff'],0.148,541333,0.111,0,4C8OrxNttOnuUm7a2XFifO,0.896,9,0.173,-19.669,0,"20a) No. 69, First Series",0,1948-04-15,0.0407,82.927,0.0399,1948
0.986,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.155,61267,0.00255,0,4Cd2jML99DDH81PUKVzDA1,0.0771,10,0.2,-37.604,1,L'Oiseau de feu: Brusque apparition d'Ivan Tsarévitch - 1910 version,0,1948,0.0475,134.769,0.401,1948
0.955,['Pannalal Bhattacharya'],0.402,199427,0.147,0,4DASrLGxOxEVogvvtkzC2Q,0.00113,1,0.205,-13.439,0,Tomar Mato Amio To,0,1948-12-01,0.0379,124.072,0.346,1948
0.908,['Amirbai Karnataki'],0.441,184613,0.367,0,4DI9iFVvp4It0VGLrYFvOH,0.000288,5,0.32,-11.656,0,Sapnu Sachhun,0,1948-08-09,0.301,165.311,0.714,1948
0.978,['Lucho Oliva'],0.719,144640,0.477,0,4DQ689WcX7kA9gln4j9e0I,0.00184,8,0.195,-10.555,1,La Casa Del Jabonero,0,1948-01-01,0.0665,82.929,0.92,1948
0.984,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.82,55760,0.452,0,4DQe7iBKwygUyXxCMMQQ9U,0.96,11,0.162,-15.365,1,Pulcinella Suite: V. Toccata. Allegro,0,1948,0.0405,114.561,0.76,1948
0.649,"['Igor Stravinsky', 'Pierre Monteux']",0.232,42507,0.835,0,4DebbiDIm5mqtZ8ic9HXxW,0.992,3,0.256,-5.232,1,The Rite of Spring: Part I: Procession of the Sage,0,1948,0.0475,148.552,0.0747,1948
0.994,['Parvez Kapadia'],0.501,189453,0.134,0,4DnCsnjcfp7iyWHM8sYOif,0.92,2,0.111,-15.538,1,Piya Chale Aaye,0,1948-12-31,0.0553,133.134,0.721,1948
0.977,"['Igor Stravinsky', 'Pierre Monteux']",0.167,174840,0.0846,0,4EJutd1Q4reUQc3mCLyHyq,0.18,6,0.522,-19.173,0,The Rite of Spring: Part II: Mystic Circles of the Young Girls,0,1948,0.0364,87.654,0.0505,1948
0.945,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.426,105693,0.131,0,4EfJirxaLBmMRPTSLBqMgl,0.893,0,0.107,-17.891,1,Pulcinella Suite: IIIa. Scherzino,0,1948,0.0391,110.275,0.453,1948
0.985,"['Giacomo Puccini', 'Kiri Te Kanawa', 'Sir John Pritchard', 'London Philharmonic Orchestra']",0.208,270267,0.0565,0,4EkQVcAicSjPsYFUzIARmK,5.41E-05,1,0.0774,-19.958,1,Madama Butterfly: Un bel dì,0,1948,0.0477,98.091,0.0597,1948
0.984,"['Igor Stravinsky', 'CBC Symphony Orchestra']",0.451,275667,0.17,0,4EwD7TBOPvC5KN7FLd2Tpg,0.869,7,0.133,-17.959,1,Symphony in C Major: III. Allegretto,0,1948,0.0444,125.48,0.28,1948
0.995,['Harish Bhardwaj'],0.788,186212,0.224,0,4F07kAonzvXZc0Al8G6hVz,0.00847,3,0.445,-9.576,1,Azad Nishani,0,1948-12-31,0.44,62.943,0.814,1948
0.996,['M. K. Thyagaraja Bhagavathar'],0.634,177133,0.281,0,4F6R3rQAS7fk5JxqrnM3wW,0.837,0,0.0973,-10.858,0,Manam Ninainthenginene,0,1948-12-31,0.054,79.835,0.932,1948
0.99,['Münir Nurettin Selçuk'],0.292,328640,0.326,0,4FsUr8E9VNE221A2RmMl9x,0.0389,2,0.125,-10.052,1,Bu Hülyalar Diyarında,8,1948-12-06,0.0642,90.818,0.276,1948
0.982,"['Edvard Grieg', 'Jascha Heifetz']",0.241,370493,0.208,0,4FzZfyN4Uwn5xKhnBRx2rI,0.416,4,0.138,-16.721,1,"Sonata No. 3 in C Minor, Op. 45: Allegretto espressivo alla Romanza; Allegro molto; Tempo I",0,1948,0.0464,76.743,0.0846,1948
0.982,['Mukesh'],0.528,221267,0.254,0,4GDLMG6HW5b8PJxwqlwt0C,1E-05,1,0.0961,-12.852,1,Bhoolne Wale Yaad Na Na,0,1948-01-01,0.0302,92.576,0.52,1948
0.932,"['Ernest Bloch', 'Jascha Heifetz']",0.234,273067,0.25,0,4GXvs41QH1Uxsym2Lmz8t7,0.00019,1,0.158,-12.928,1,"Sonata No. 2 ""Poème mystique"": Animato - Moderato - Allegro moderato - Tempo iniziale",0,1948,0.0529,177.617,0.0447,1948
0.953,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.287,35800,0.323,0,4GaJkTE30diyvMkRqbnccq,0.936,0,0.417,-22.693,1,L'Oiseau de feu: Apparition de l'Oiseau de feu - 1910 version,0,1948,0.0454,142.44,0.104,1948
